Class,rico:identifier,rico:hasRecordSetType,dcterms:title,dcterms:description,dcterms:dateInterv,dcterms:dateRaw,rico:hasCreatorRef,rico:hasCreatorNotRef,rico:hasReceiverRef,rico:hasReceiverNotRef,rico:hasPublisher,rico:isOrWasIncludedIn,rico:hasOrHadPhysicalLocation,crm:P44_has_condition,SOCIETES-DROP,INSTRUMENTS-DROP,DOC_ECRIT_DROP,rico:documents,dcterms:isVersionOf,rico:isDraftOf,rico:hasOrHadSubject,rico:hasDocumentaryFormType,rico:locationURI,rico:locationOS
rico:Record,A2bis.6.1/18,,,"Lettre de Magnien à Auguste de Montgolfier, cousin d'Augustin à propos de la décision d’Augustin d’entretenir avec Magnien une correspondance en latin, description par Magnien de ses excursions dans les montagnes pyrénéennes avec Paul et sur le brigandage en montagne",,1857-02-23,,"Magnien, ami d’enfance d’Augustin, préparationnaire à la prêtrise et précepteur d’Henry, Louis et Étienne",3945,,,A2bis.6.1,,,,,,,,,,Correspondance,,
rico:Record,A2bis.6.1/19,,,Lettre de Magnien à Augustin en latin à propos des vacances de Pâques,,1857-03-14,,"Magnien, ami d’enfance d’Augustin, préparationnaire à la prêtrise et précepteur d’Henry, Louis et Étienne",3955,,,A2bis.6.1,,,,,,,,,,Correspondance,,
rico:Record,A2bis.6.1/2,,,Lettre de A. Dupont (?) à Augustin Seguin sur le niveau scolaire de Louis et Henry et suis la nouvelle vie d’Augustin au collège,,1854-05-02,,"A. Dupont , précepteur de Louis et Henry",3955,,,A2bis.6.1,,,,,,,,,,Correspondance,https://sws.geonames.org/7874015/ Fontenay,
rico:Record,A2bis.6.1/20,,,"Lettre de Magnien à Augustin à propos des vacances d’Augustin à Fontenay, du fait que ce dernier a entrepris la confection d’un petit bateau et des classes d’Augustin",,1857-04-17,,"Magnien, ami d’enfance d’Augustin, préparationnaire à la prêtrise et précepteur d’Henry, Louis et Étienne",3955,,,A2bis.6.1,,,,,,,,,,Correspondance,https://sws.geonames.org/3037875/ Amélie-Les-Bains,
rico:Record,A2bis.6.1/21,,,Lettre de Franck Luquet à Augustin Seguin pour se donner des nouvelles,,1857-04-28,3939,,3955,,,A2bis.6.1,,,,,,,,,,Correspondance,https://sws.geonames.org/3021263/ Dôle,
rico:Record,A2bis.6.1/22,,,Lettre de Paul Seguin à Augustin Seguin à propos dune maladie de Mathilde,,1857-05-01,3957,,3955,,,A2bis.6.1,,,,,,,,,,Correspondance,https://sws.geonames.org/3037875/ Amélie-Les-Bains,
rico:Record,A2bis.6.1/23,,,Lettre de Magnien à Augustin à propos d’entomologie,,1857-06-03,,"Magnien, ami d’enfance d’Augustin, préparationnaire à la prêtrise et précepteur d’Henry, Louis et Étienne",3955,,,A2bis.6.1,,,,,,,,,Biologie,Correspondance,https://sws.geonames.org/3037514/ Annonay,
rico:Record,A2bis.6.1/24,,,Lettre de Franck Luquet à Augustin Seguin pour se donner des nouvelles,,1858-01-25,3939,,3955,,,A2bis.6.1,,,,,,,,,,Correspondance,,
rico:Record,A2bis.6.1/25,,,Franck Luquet à Augustin Seguin à propos de sa vie en pension,,1857-10-17,3939,,3955,,,A2bis.6.1,,,,,,,,,,Correspondance,https://sws.geonames.org/3021263/ Dôle,
rico:Record,A2bis.6.1/26,,,Franck Luquet à Augustin Seguin à propos de sa vie en pension,,1857-10-27,3939,,3955,,,A2bis.6.1,,,,,,,,,,Correspondance,https://sws.geonames.org/3021263/ Dôle,
rico:Record,A2bis.6.1/27,,,Lettre de Magnien à Augustin à propos des méditations sur la vocation et la carrière d’une vie,,1858-11-12,,"Magnien, ami d’enfance d’Augustin, préparationnaire à la prêtrise et précepteur d’Henry, Louis et Étienne",3955,,,A2bis.6.1,,,,,,,,,,Correspondance,https://sws.geonames.org/7874015/ Fontenay,
rico:Record,A2bis.6.1/28,,,Lettre de Franck Luquet à Augustin Seguin à propos de la correspondance et des nouvelles de la famille et de sa vie en pension,,1858-11,3939,,3955,,,A2bis.6.1,,,,,,,,,,Correspondance,https://sws.geonames.org/3021263/ Dôle,
rico:Record,A2bis.6.1/29,,,"Lettre d’Henry à Auguste de Montgolfier, cousin d'Augustin à propos du microscope d’Augustin et à propos de leur Noël",,1858-12-28,3946,,3945,,,A2bis.6.1,,,,4475,,4475,,,,Correspondance,https://sws.geonames.org/7874015/ Fontenay,
rico:Record,A2bis.6.1/3,,,Lettre de A. Dupont (?) à Augustin Seguin à propos du rang scolaire d’Augustin au collège et de la vertu du travail,,1854-12-21,,"A. Dupont , précepteur de Louis et Henry",3955,,,A2bis.6.1,,,,,,,,,,Correspondance,https://sws.geonames.org/7874015/ Fontenay,
rico:Record,A2bis.6.1/30,,,"Lettre de Magnien à Auguste de Montgolfier, cousin d'Augustin et Augustin à propos d’une sortie prochaine du pensionnat et du départ de Fontenay de Magnien",,1858-12-28,,"Magnien, ami d’enfance d’Augustin, préparationnaire à la prêtrise et précepteur d’Henry, Louis et Étienne",3945;3955,,,A2bis.6.1,,,,,,,,,,Correspondance,,
rico:Record,A2bis.6.1/31,,,Lettre de Franck Luquet à Augustin Seguin pour se donner des nouvelles,,1858-12-30,3939,,3955,,,A2bis.6.1,,,,,,,,,,Correspondance,https://sws.geonames.org/3021263/ Dôle,
rico:Record,A2bis.6.1/32,,,"Lettre de Franck Luquet à Augustin Seguin pour se donner des nouvelles, à propos de la mort du capitaine Francisque Boissonet et d’une machine dont il demande le plan à Augustin pour l’un de ses camarades qui veut la construire",,1859-07-01,3939,,3955,,,A2bis.6.1,,,,,,,,,4036;Sciences,Correspondance,https://sws.geonames.org/3021263/ Dôle,
rico:Record,A2bis.6.1/33,,,Lettre de Franck Luquet à Augustin Seguin à propos de leur correspondance et de l’absence de réponse d’Augustin,,1859-07-06,3939,,3955,,,A2bis.6.1,,,,,,,,,,Correspondance,https://sws.geonames.org/3021263/ Dôle,
rico:Record,A2bis.6.1/34,,,Lettre de Franck Luquet à Augustin Seguin à propos des plans de la machine et de la fabrication d’une machine à échappement et des expériences d’Augustin,,1859-08-05,3939,,3955,,,A2bis.6.1,,,,,,,,,4036;Sciences,Correspondance,https://sws.geonames.org/3021263/ Dôle,
rico:Record,A2bis.6.1/35,,,"Lettre de Franck Luquet à Auguste de Montgolfier, cousin d'Augustin à propos des leurs amis et de la température des bains",,1859-07-09,3939,,3945,,,A2bis.6.1,,,,,,,,,,Correspondance,https://sws.geonames.org/3021263/ Dôle,
rico:Record,A2bis.6.1/36,,,Lettre de A. Reiter à Augustin à propos des changements qui ont eu lieu en septembre dans l’organisation de la pension,,1859-09-22,,A. Reiter,3955,,,A2bis.6.1,,,,,,,,,,Correspondance,https://sws.geonames.org/2970479/ Vaugirard,
rico:Record,A2bis.6.1/37,,,Lettre de Joseph Seguin (?) à Augustin de remercie pour avoir fait une commission pour Charles,,1859-11-10,3958,,3955,,,A2bis.6.1,,,,,,,,,3913,Correspondance,https://sws.geonames.org/3037514/ Annonay,
rico:Record,A2bis.6.1/38,,,Lettre de Magnien à Augustin à propos de la classe de rhétorique et de la vie en pension,,1859-11-11,,"Magnien, ami d’enfance d’Augustin, préparationnaire à la prêtrise et précepteur d’Henry, Louis et Étienne",3955,,,A2bis.6.1,,,,,,,,,,Correspondance,https://sws.geonames.org/3017363/ Francheville,
rico:Record,A2bis.6.1/39,,,Lettre de Magnien à Augustin à propos de la classe de rhétorique et de l’amitié,,1859-11-28,,"Magnien, ami d’enfance d’Augustin, préparationnaire à la prêtrise et précepteur d’Henry, Louis et Étienne",3955,,,A2bis.6.1,,,,,,,,,,Correspondance,https://sws.geonames.org/7874015/ Fontenay,
rico:Record,A2bis.6.1/4,,,"Lettre de Magnien à Augustin et Auguste de Montgolfier, cousin d'Augustin Seguin à propos de la vertu de la volonté et du travail",,1854-12-28,,"Magnien, ami d’enfance d’Augustin, préparationnaire à la prêtrise et précepteur d’Henry, Louis et Étienne",3945;3955,,,A2bis.6.1,,,,,,,,,,Correspondance,https://sws.geonames.org/2992953/ Montbard,
rico:Record,A2bis.6.1/40,,,Lettre de Berthe de Montgolfier à Augustin à propos de la vie familiale à Fontenay,,1859-12-10,,Berthe de Montgolfier,3955,,,A2bis.6.1,,,,,,,,,,Correspondance,https://sws.geonames.org/7874015/ Fontenay,
rico:Record,A2bis.6.1/5,,,Lettre de Corbolni à Augustin Seguin à propos de sa santé fragile au poumon qui le pousse à voyager en Italie et encouragements pour la vie d’Augustin au collège,,1855-01-27,,Jean-Baptiste Corbolin,3955,,,A2bis.6.1,,,,,,,,,,Correspondance,,
rico:Record,A2bis.6.1/6,,,Lettre de Magnien à Augustin Seguin à propos d’instruments de photographie et d’un achat de collodion pour plaques photographiques qu’il demande à Augustin de lui faire envoyer de Paris,,1855-12-26,,"Magnien, ami d’enfance d’Augustin, préparationnaire à la prêtrise et précepteur d’Henry, Louis et Étienne",3955,,,A2bis.6.1,,,,,,,,,,Correspondance,,
rico:Record,A2bis.6.1/7,,,"Lettre de Magnien à Augustin et Auguste de Montgolfier, cousin d'Augustin à propos de la santé fragile d’Augustin et de leur vie en classe",,1856-01-09,,"Magnien, ami d’enfance d’Augustin, préparationnaire à la prêtrise et précepteur d’Henry, Louis et Étienne",3945;3955,,,A2bis.6.1,,,,,,,,,,Correspondance,,
rico:Record,A2bis.6.1/8,,,"Lettre de Julie Seguin pour Augustin Seguin à propos de la vie à Fontenay, de l’écriture d’Henry, d’une foire aux cochons, de la messe",,1856-03-02,3961,,3955,,,A2bis.6.1,,,,,,,,,,Correspondance,https://sws.geonames.org/7874015/ Fontenay,
rico:Record,A2bis.6.1/9,,,Lettre de Magnien à Augustin sur sa préparation au sacerdoce,,1856-03-28,,"Magnien, ami d’enfance d’Augustin, préparationnaire à la prêtrise et précepteur d’Henry, Louis et Étienne",3955,,,A2bis.6.1,,,,,,,,,,Correspondance,https://sws.geonames.org/2995646/ Marmagne,
rico:RecordSet,A2bis.6.2,Sous-dossier d'archives,,Année 1860-1865,1860/1865,,,,,,,A2bis.6,,,,,,,,,,,,
rico:Record,A2bis.6.2/1,,,"Lettre d’Élie de Montgolfier et de Louise Chais à Augustin à propos du goût d’Augustin plus prononcé pour la science que pour la littérature, à l’instar de Marc Seguin grâce à Joseph de Montgolfier ; mot de Louise Chais sur l’avenir professionnel d’Augustin",,1860-01-05,3943,,3955,,,A2bis.6.2,,,,,,,,,4001;4021,Correspondance,https://sws.geonames.org/2983580/ Riez,
rico:Record,A2bis.6.2/10,,,Lettre de Brenot à Augustin à propos de la réception de 7 caisses d’instruments de chimie provenant de Fontenay,,1860-10-25,,Brenot,3955,,,A2bis.6.2,,,,,,,,,3913;3910,Correspondance,,3913
rico:Record,A2bis.6.2/11,,,Lettre de A. Tramblay à Augustin à propos de sa prochaine sortie de pension,,1860-12-03,3920,,3955,,,A2bis.6.2,,,,,,,,,,Correspondance,https://sws.geonames.org/2988507/ Paris,
rico:Record,A2bis.6.2/12,,,Lettre de A. Tramblay à Augustin à propos de modifications d’emploi du temps concernant sa prochaine sortie de pension,,1860-12-04,3920,,3955,,,A2bis.6.2,,,,,,,,,,Correspondance,https://sws.geonames.org/2988507/ Paris,
rico:Record,A2bis.6.2/13,,,Lettre de A. Tramblay à Augustin à propos de fournitures,,1860-12-08,3920,,3955,,,A2bis.6.2,,,,,,,,,,Correspondance,https://sws.geonames.org/2988507/ Paris,
rico:Record,A2bis.6.2/14,,,Lettre à Augustin pour prévoir une sortie de pension ensemble,,1860,3945,,3955,,,A2bis.6.2,,,,,,,,,,Correspondance,https://sws.geonames.org/2988507/ Paris,
rico:Record,A2bis.6.2/15,,,"Lettre de Franck Luquet à Auguste de Montgolfier, cousin d'Augustin pour se donner des nouvelles",,1861-01-04,3939,,3945,,,A2bis.6.2,,,,,,,,,,Correspondance,https://sws.geonames.org/3021263/ Dôle,
rico:Record,A2bis.6.2/16,,,Lettre à Augustin pour prévoir une sortie de pension ensemble,,1861-03-03,3945,,3955,,,A2bis.6.2,,,,,,,,,,Correspondance,https://sws.geonames.org/2988507/ Paris,
rico:Record,A2bis.6.2/17,,,Lettre de Franck Luquet à Augustin pour que ce dernier lui prête des partitions et demander des nouvelles,,1861-03-13,3939,,3955,,,A2bis.6.2,,,,,,,,,,Correspondance,https://sws.geonames.org/3021263/ Dôle,
rico:Record,A2bis.6.2/18,,,Lettre à Augustin pour prévoir une sortie de pension ensemble,,1861-04-11,3945,,3955,,,A2bis.6.2,,,,,,,,,,Correspondance,https://sws.geonames.org/2988507/ Paris,
rico:Record,A2bis.6.2/19,,,"Lettre de Charles Luquet à Augustin Seguin à propos de l’enterrement d’un préfet de pension, de l’intention d’Augustin de se faire photographier et pour donner des nouvelles de la famille",,1861-05-27,3939,,3945,,,A2bis.6.2,,,,,,,,,,Correspondance,https://sws.geonames.org/3021263/ Dôle,
rico:Record,A2bis.6.2/2,,,Lettre d’Élie de Montgolfier à Étienne et Louis propos des colères d’Étienne et de son manque de courage dans les études et encouragement à Louis à poursuivre dans la voie des sciences,,1860-01-05,3943,,3954;3953,,,A2bis.6.2,,,,,,,,,,Correspondance,https://sws.geonames.org/2983580/ Riez,
rico:Record,A2bis.6.2/20,,,Lettre à Augustin pour prévoir une sortie de pension ensemble,,1861-05-27,3945,,3955,,,A2bis.6.2,,,,,,,,,,Correspondance,https://sws.geonames.org/2988507/ Paris,
rico:Record,A2bis.6.2/21,,,Lettre de Brenot à Augustin à propos de la réception du laboratoire de chimie d’Augustin,,1861-06-28,,Brenot,3955,,,A2bis.6.2,,,,,,,,,3913;3910,Correspondance,,3913
rico:Record,A2bis.6.2/22,,,Lettre à Augustin pour prévoir une sortie de pension ensemble,,1861-06-30,3945,,3955,,,A2bis.6.2,,,,,,,,,,Correspondance,,
rico:Record,A2bis.6.2/23,,,"Lettre de A. Tramblay à Augustin à propos de son absence lors de la visite d’Augustin et des commissions de Brenot à adresser à Varagnes, et de notes de librairies à régler",,1861-07-12,3920,,3955,,,A2bis.6.2,,,,,,,,,,Correspondance,https://sws.geonames.org/2988507/ Paris,
rico:Record,A2bis.6.2/24,,,Lettre de Brenot à Augustin à propos de livres qu’Augustin lui a fait envoyer et mention d’un croquis représentant son cabinet de travail (nous n’avons pas le croquis en question),,1861-07-23,,Brenot,3955,,,A2bis.6.2,,,,,,,,,3913;3910,Correspondance,,3913
rico:Record,A2bis.6.2/25,,,Lettre de A. Tramblay à Augustin à propos de sa prochaine sortie de pension,,1861-08-03,3920,,3955,,,A2bis.6.2,,,,,,,,,,Correspondance,https://sws.geonames.org/2988507/ Paris,
rico:Record,A2bis.6.2/26,,,Lettre à Augustin à propos de leur prochaine sortie de pension ensemble,,1861-11-29,3945,,3955,,,A2bis.6.2,,,,,,,,,,Correspondance,https://sws.geonames.org/2988507/ Paris,
rico:Record,A2bis.6.2/27,,,Lettre en anglais de E. Grove pour Augustin à propos de son récent voyage à Londres,,1862-07-05,,Emmanuelle Grove,3955,,,A2bis.6.2,,,,,,,,,,Correspondance,https://sws.geonames.org/2643743/ Londres,
rico:Record,A2bis.6.2/28,,,Lettre de A. Tramblay à Augustin à propos d’informations que lui demande Augustin concernant des appareils de télégraphie pour Vidalon et à propos de l’ouvrage sur la géométrie des solides de Marc Seguin,,1862-09-27,3920,,3955,,,A2bis.6.2,,,,,,,,,,Correspondance,https://sws.geonames.org/2988507/ Paris,
rico:Record,A2bis.6.2/29,,,Lettre à Augustin à propos d’un de ses articles à paraître dans Cosmos,,1862-08-24,,C. Schweitzer,3955,,,A2bis.6.2,,,,,4073,4073,,,,Correspondance,https://sws.geonames.org/2988507/ Paris,
rico:Record,A2bis.6.2/3,,,"Lettre à Auguste de Montgolfier, cousin d'Augustin pour donner des nouvelles de la famille",,1860-01-14,,,3945,,,A2bis.6.2,,,,,,,,,,Correspondance,https://sws.geonames.org/7874015/ Fontenay,
rico:Record,A2bis.6.2/30,,,"Lettre d’un ami d’Augustin donnant des nouvelles, ton humoristique",,1865-01-11,,Un ami d’Augustin,3955,,,A2bis.6.2,,,,,,,,,,Correspondance,https://sws.geonames.org/2988507/ Paris,
rico:Record,A2bis.6.2/31,,,Lettre de Joseph Seguin à Augustin qui le mission pour un achat de ruban à Paris,,1865-01-22,3958,,3955,,,A2bis.6.2,,,,,,,,,,Correspondance,https://sws.geonames.org/7874015/ Fontenay,
rico:Record,A2bis.6.2/32,,,"Lettre de Brenot à propos de l’installation des machines d’Augustin, lettre qui commence par « mon cher patron »",,1865-05-24,,Brenot,3955,,,A2bis.6.2,,,,,,,,,3910,Correspondance,,3913
rico:Record,A2bis.6.2/4,,,"Lettre de Magnien à Auguste de Montgolfier, cousin d'Augustin et Augustin sur sa nostalgie des années d’enfance passées ensemble à Fontenay et sur l’ennui d’Augustin classe",,1860-01-17,,"Magnien, ami d’enfance d’Augustin, préparationnaire à la prêtrise et précepteur d’Henry, Louis et Étienne",3945,,,A2bis.6.2,,,,,,,,,,Correspondance,https://sws.geonames.org/3017363/ Francheville,
rico:Record,A2bis.6.2/5,,,Lettre de Berthe de Montgolfier à Augustin qui reproche à Augustin son silence,,1860-04-01,,Berthe de Montgolfier,3955,,,A2bis.6.2,,,,,,,,,,Correspondance,https://sws.geonames.org/7874015/ Fontenay,
rico:Record,A2bis.6.2/6,,,Lettre de A. Tramblay à Augustin à propos d’un achat de livres,,1860-04-05,3920,,3955,,,A2bis.6.2,,,,,,,,,,Correspondance,https://sws.geonames.org/2988507/ Paris,
rico:Record,A2bis.6.2/7,,,Lettre de Magnien à Henri à propos de sa santé et à propos des nouvelles des fils Seguin,,1860-05-01,,"Magnien, ami d’enfance d’Augustin, préparationnaire à la prêtrise et précepteur d’Henry, Louis et Étienne",3946,,,A2bis.6.2,,,,,,,,,,Correspondance,https://sws.geonames.org/3017363/ Francheville,
rico:Record,A2bis.6.2/8,,,Lettre de Dupont aux fils Seguin à propos de ses projets de parution d’ouvrages sur l’histoire et l’architecture de Fontenay,,1860-07-15,,"A. Dupont , précepteur de Louis et Henry",3954;3953,,,A2bis.6.2,,,,,,,,,,Correspondance,https://sws.geonames.org/2994113/ Meursault,
rico:Record,A2bis.6.2/9,,,"Lettre de Charles Luquet à Augustin Seguin à propos de diverses visites de Franck et Charles, de découvertes d’instruments et de photographies, de repas",,1860-10-13,3938,,3955,,,A2bis.6.2,,,,,,,,,,Correspondance,https://sws.geonames.org/3021263/ Dôle,
rico:RecordSet,A2bis.6.3,Sous-dossier d'archives,,Sans date (entre 1854 et 1865 probablement),,,,,,,,A2bis.6,,,,,,,,,,,,
rico:Record,A2bis.6.3/1,,,"Lettre d’Auguste de Montgolfier, cousin d'Augustin de Montgolfier à Augustin pour planifier la prochaine sortie de pension",,,3945,,3955,,,A2bis.6.3,,,,,,,,,,Correspondance,https://sws.geonames.org/2970479/ Vaugirard,
rico:Record,A2bis.6.3/10,,,Lettre de César Corron à Augustin (?) à propos des machines de teinture mécanique,,,,"César Corron, ancien maître teinturier en soie à Saint-Étienne et inventeur d’un métier à teindre",3955,,,A2bis.6.3,,,,,,,,,Draps,Correspondance,,
rico:Record,A2bis.6.3/11,,,Lettre d’Étienne Seguin à Augustin concernant les festivités de Noël,,,3954,,3955,,,A2bis.6.3,,,,,,,,,,Correspondance,,
rico:Record,A2bis.6.3/12,,,Lettre d’Étienne Seguin à Augustin concernant la vie de la famille,,,3954,,3955,,,A2bis.6.3,,,,,,,,,,Correspondance,,
rico:Record,A2bis.6.3/13,,,Lettre de vœux de nouvelle année d’Étienne et louis Seguin à Augustin Seguin,,,3954;3953,,3955,,,A2bis.6.3,,,,,,,,,,Correspondance,,
rico:Record,A2bis.6.3/14,,,"Lettre d’Augustine, de Louis et d’Étienne Seguin à Augustin à propos de la vie de famille, d’une sortie d’Augustin et des travaux dans la maison à Fontenay NB : lien avec le plan de Marc Seguin en A2bis.1",,,3953;3954,,3955,,,A2bis.6.3,,,,,,,,,,Correspondance,,
rico:Record,A2bis.6.3/15,,,Lettre de Louis Seguin à Augustin pour le remercier de l’envoi du microscope et des préparatifs de Noël,,,3953,,3955,,,A2bis.6.3,,,,,,,,,4002,Correspondance,,
rico:Record,A2bis.6.3/16,,,Lettre d’Étienne Seguin à Augustin pour lui décrire les cadeaux qu’ils ont reçu de l’oncle Raymond revenu de Paris,,,3954,,3955,,,A2bis.6.3,,,,,,,,,,Correspondance,,
rico:Record,A2bis.6.3/17,,,Lettre de Louis Seguin à Augustin pour lui décrire les cadeaux qu’ils ont reçu de l’oncle Raymond revenu de Paris,,,3953,,3955,,,A2bis.6.3,,,,,,,,,,Correspondance,,
rico:Record,A2bis.6.3/18,,,Lettre de Louis Seguin à Augustin concernant un ballon,,,3953,,3955,,,A2bis.6.3,,,,,,,,,,Correspondance,,
rico:Record,A2bis.6.3/19,,,Lettre de Berthe de Montgolfier à Augustin à propos de la vie familiale à Fontenay,,,,Berthe de Montgolfier,3955,,,A2bis.6.3,,,,,,,,,,Correspondance,,
rico:Record,A2bis.6.3/2,,,Lettre d’Henry de Montgolfier à propos de la vie familiale,,,3946,,3945,,,A2bis.6.3,,,,,,,,,,Correspondance,https://sws.geonames.org/7874015/ Fontenay,
rico:Record,A2bis.6.3/20,,,Lettre de Berthe de Montgolfier à Augustin pour donner des nouvelles,,,,Berthe de Montgolfier,3955,,,A2bis.6.3,,,,,,,,,,Correspondance,,
rico:Record,A2bis.6.3/21,,,Lettre de Berthe de Montgolfier à Augustin à propos de la vie familiale à Fontenay et de la perte d’un oncle,,,,Berthe de Montgolfier,3955,,,A2bis.6.3,,,,,,,,,,Correspondance,,
rico:Record,A2bis.6.3/22,,,"Lettre de Louis Seguin à Augustin concernant une vaste à Monsieur [Heinrich Daniel Ruhmkorff], de son magasin d’appareils électriques et des croquis de ces machines par Louis",,,3953,,3955,,,A2bis.6.3,,,,4474,,4474,,,Électricité,Correspondance,,
rico:Record,A2bis.6.3/23,,,"Lettre d’Auguste de Montgolfier, cousin d'Augustin de Montgolfier à Augustin à propos de machines et du laboratoire",,,3945,,3955,,,A2bis.6.3,,,,,,,,,3910,Correspondance,,
rico:Record,A2bis.6.3/3,,,Lettre d’H. de Montgolfier à Augustin pour qu’il lui fasse envoyer des affaires,,,,H. de Montgolfier,3955,,,A2bis.6.3,,,,,,,,,,Correspondance,,
rico:Record,A2bis.6.3/4,,,Lettre d’Auguste à Augustin à propos de leurs sorties de pension,,,3945,,3955,,,A2bis.6.3,,,,,,,,,,Correspondance,,
rico:Record,A2bis.6.3/5,,,"Lettre de Charles Luquet à Auguste à propos de leurs promenades, des vacances de Pâques, de la grossesse d’Hélène",,,3938,,3945,,,A2bis.6.3,,,,,,,,,,Correspondance,https://sws.geonames.org/7874015/ Fontenay,
rico:Record,A2bis.6.3/6,,,Lettre de Magnien à Augustin à propos d’un livre qu’Augustin lui fait et de la visite de l’évêque à Magnien,,,,"Magnien, ami d’enfance d’Augustin, préparationnaire à la prêtrise et précepteur d’Henry, Louis et Étienne",3955,,,A2bis.6.3,,,,,,,,,,Correspondance,,
rico:Record,A2bis.6.3/7,,,"Lettre de Berthe de Montgolfier à Augustin à propos de la vie familiale à Fontenay, d’une visite d’une veuve protestante suite « aux événements de Sicile », de la visite du préfet, d’un voyage à Dôle, des pastels d’Augustin etv de la première communion d’Étienne",,,,Berthe de Montgolfier,3955,,,A2bis.6.3,,,,,,,,,,Correspondance,,
rico:Record,A2bis.6.3/8,,,Lettre de L. Lemoine à Augustin pour une visite qu’il doit rendre à l’auteur de la lettre lors de l’une de ses sorties de pension,,,,"L. Lemoine, 7, rue Corneille",3955,,,A2bis.6.3,,,,,,,,,,Correspondance,https://sws.geonames.org/2988507/ Paris,
rico:Record,A2bis.6.3/9,,,Lettre de L. Lemoine à Augustin pour pouvoir rendre visite à sa mère lors de son séjour à Paris,,,,"L. Lemoine, 7, rue Corneille",3955,,,A2bis.6.3,,,,,,,,,,Correspondance,https://sws.geonames.org/2988507/ Paris,
rico:RecordSet,A2bis.7,Dossier d'archives,,Correspondance envoyée à Augustin Seguin dans les années 1860,1860/1869,,,,,,,A2bis,,,,,,,,,,,,
rico:RecordSet,A2bis.7.1,Sous-dossier d'archives,,Lettres d'amis à Augustin Seguin,1861/1862,,,,,,,A2bis.7,,,,,,,,,,Correspondance,,
